Reilly AHP,US,67,RLI
Renner Field,US,67,GLD
Reno-Tahoe International,US,67,RNO
Rensselaer,US,67,RNZ
Renton,US,67,RNT
Rentschler,US,67,EHT
Rep,US,67,MHS
Republic Field,US,67,FRG
Reynolds,US,67,RIF
Reynolds Municipal,US,67,JXN
Rice Lake,US,67,RIE
Richard B Russell,US,67,RMG
Richard I Bong Arpt,US,67,SUW
Richards-Gebaur,US,67,GVW
Richland,US,67,RLD
Richmond International Airport,US,67,RIC
Richmond Municipal Airport,US,67,RID
Richmond VA Rail,US,67,ZRD
Rick Husband Amarillo International,US,67,AMA
Rickenbacker,US,67,LCK
Rinkenberger,US,67,BDF
Riverside Fla-Bob,US,67,RIR
Riverside Municipal,US,67,RAL
Riverton Regional,US,67,RIW
Roanoke Regional (Woodrum Field),US,67,ROA
Robert Gray AAF,US,67,GRK
Robert J. Miller,US,67,MJX
Robert S Kerr,US,67,RKR
Roberts AAF,US,67,SYL
Roberts Field,US,67,RDM
Robins AFB,US,67,WRB
Roche Harbor,US,67,RCE
Rochester International,US,67,RST
Rochester NY Rail,US,67,ZTE
Rock Hill,US,67,RKH
Rocky Mount-wilson Regional,US,67,RWI
Rocky Mountain Metropolitan,US,67,BJC
Rogers,US,67,ROG
Rogue Valley International - Medford,US,67,MFR
Rolla Downtown,US,67,RLA
Rolla National,US,67,VIH
Rollang Field,US,67,RFK
Rome State,US,67,REO
Ronald Reagan Washington National Airport,US,67,DCA
Rooke Field,US,67,RFG
Roosevelt,US,67,ROL
Rosario SPB,US,67,RSJ
Roscoe Turner,US,67,CRX
Roscommon County,US,67,HTL
Rosecrans Memorial,US,67,STJ
Roswell International Air Center,US,67,ROW
Rotunda,US,67,RTD
Roundup,US,67,RPX
Rouses Point,US,67,RSX
Rowan Bay,US,67,RWB
Rowan County,US,67,SRW
Roy Hurd Memorial,US,67,MIF
Ruby,US,67,RBY
Rupert,US,67,BYI
Russell,US,67,RSL
Russian SPB,US,67,RSH
Ruston,US,67,RSN
Rutland Southern Vermont Regional,US,67,RUT
Ryan,US,67,BTR
Ryan Field,US,67,HMT
Sacramento Executive,US,67,SAC
Sacramento International,US,67,SMF
Sacramento Mather Airport,US,67,MHR
Safford Regional,US,67,SAD
Saginaw Bay,US,67,SGW
Sagwon,US,67,SAG
Saint Marys,US,67,KSM
Saint Paul Island,US,67,SNP
Salida,US,67,SLT
Salina,US,67,SBO
Salina Regional,US,67,SLN
Salinas,US,67,SNS
Salmon,US,67,SMN
Salt Lake City International,US,67,SLC
Salt Lake Skypark,US,67,BTF
Salton City,US,67,SAS
Sampson County,US,67,CTZ
Samuels Field,US,67,BRY
San Antonio International,US,67,SAT
San Carlos,US,67,SQL
San Diego International,US,67,SAN
San Fernando,US,67,SFR
San Francisco International,US,67,SFO
San Juan County,US,67,MXC
San Juan SPB,US,67,WSJ
San Luis County Regional Airport,US,67,SBP
San Rafael H/P,US,67,JSG
Sanderson Field,US,67,SHN
Sanford,US,67,SFM
Santa Cruz Island,US,67,SZN
Santa Fe Municipal,US,67,SAF
Santa Maria Pub/Capt G Allan Hancock,US,67,SMX
Santa Monica,US,67,SMO
Santa Ynez,US,67,SQA
Sarasota/Bradenton International,US,67,SRQ
Sarichef,US,67,WSF
Saufley NAS,US,67,NUN
Savannah/Hilton Head International,US,67,SAV
Savoonga,US,67,SVA
Sawyer International,US,67,MQT
Schenectady County,US,67,SCH
Schenectady Rail,US,67,ZTD
Schloredt,US,67,SUC
Scholes Field,US,67,GLS
Schoolcraft County,US,67,ISQ
Scott AFB/Midamerica,US,67,BLV
Scottsdale Municipal,US,67,SCF
Sea Port,US,67,BVD
Seal Bay,US,67,SYB
Searcy,US,67,SRC
Searcy Fld,US,67,SWO
Searle Field,US,67,OGA
Seattle-Tacoma International,US,67,SEA
Sebring Regional,US,67,SEF
Sedalia,US,67,DMO
Sedona,US,67,SDX
Selawik,US,67,WLK
Seldovia,US,67,SOV
Selfield,US,67,SES
Selfridge ANGB,US,67,MTC
Selfs,US,67,MMS
Sequim Valley Arpt,US,67,SQV
Seward,US,67,SWD
Seymour Johnson AFB,US,67,GSB
Shafter-Minter Field,US,67,MIT
Shageluk,US,67,SHX
Shaktoolik,US,67,SKK
Shangri-la,US,67,NRI
Sharpe AAF,US,67,LRO
Sharpe Field,US,67,TGE
Shaw AFB,US,67,SSC
Sheep Mountain,US,67,SMU
Sheffield,US,67,MSL
Shelby,US,67,SBX
Sheldon SPB,US,67,SXP
Shemya AFB,US,67,SYA
Shenandoah Valley,US,67,SHD
Sheppard AFB,US,67,SPS
Sheridan,US,67,SHR
Sherman,US,67,CSM
Sherman AAF,US,67,FLV
Sherman Oaks H/P,US,67,JSN
Sherwood,US,67,PWD
Shishmaref,US,67,SHH
Shively Field,US,67,SAA
Shoal Cove,US,67,HCB
Show Low,US,67,SOW
Shreveport Downtown,US,67,DTN
Shungnak,US,67,SHG
Sidney,US,67,SNY
Sidney,US,67,SXY
Sidney-Richland Municipal,US,67,SDY
Sierra Blanca Regional,US,67,RUI
Sikorsky Heliport,US,67,JSD
Simmons AAF,US,67,FBG
Simmons Nott,US,67,EWN
Sioux Gateway,US,67,SUX
Siskiyou County,US,67,SIY
Sitka Rocky Gutierrez,US,67,SIT
Sitkinak Cgs,US,67,SKJ
Skagit Regional,US,67,MVW
Skagway Municipal,US,67,SGY
Skypark,US,67,SRU
Sleetmute,US,67,SLQ
Sloulin Field Intl,US,67,ISN
Smith Cove,US,67,SCJ
Smith Field,US,67,SMD
Smith Field,US,67,SLG
Smith-Reynolds,US,67,INT
Smyrna,US,67,MQY
Snohomish County - Paine Field,US,67,PAE
Socorro,US,67,ONM
Soldotna,US,67,SXQ
Solomon,US,67,SOL
South Big Horn County,US,67,GEY
South Lake Tahoe,US,67,TVL
South Naknek,US,67,WSN
South Padre Is. Intl,US,67,BRO
South Weymouth,US,67,NZW
Southeast Iowa Regional,US,67,BRL
Southern California Logistics,US,67,VCV
Southern Illinois,US,67,MDH
Southern Seaplane,US,67,BCS
Southern Wisconsin Regional (Rock County),US,67,JVL
Southwest Florida International,US,67,RSW
Southwest Georgia Regional,US,67,ABY
Southwest Michigan Regional,US,67,BEH
Southwest Washington Regional,US,67,KLS
Space Coast Regional,US,67,TIX
Spaceland,US,67,SPX
Sparrevohn AFS,US,67,SVW
Sparta Community,US,67,SAR
Spartanburg Downtown Memorial,US,67,SPA
Spb,US,67,KKI
SPB,US,67,KCN
SPB,US,67,EXI
SPB,US,67,FNR
SPB,US,67,HWI
SPB,US,67,HYL
SPB,US,67,HYG
SPB,US,67,WHD
SPB,US,67,KIB
SPB,US,67,KAE
SPB,US,67,KKB
SPB,US,67,MTM
SPB,US,67,WMK
SPB,US,67,MPB
SPB,US,67,PKA
SPB,US,67,PMU
SPB,US,67,PSQ
SPB,US,67,SCM
SPB,US,67,WSB
SPB,US,67,KTH
SPB,US,67,WYB
Spence,US,67,MUL
Spirit Lake,US,67,RTL
Spirit Of St Louis,US,67,SUS
Splane Memorial,US,67,OIL
Spokane International,US,67,GEG
Springdale Muni,US,67,SPZ
Springfield,US,67,SGH
Springfield-Branson National,US,67,SGF
St Clair County,US,67,PLR
St George Island,US,67,STG
St Landry Parish,US,67,OPL
St Louis Regional,US,67,ALN
St Lucie County,US,67,FPR
St Marys,US,67,XSM
St Marys,US,67,STQ
St Marys County,US,67,LTW
St Michael,US,67,SMK
St. Clair County International,US,67,PHN
St. Johns Industrial Air Park,US,67,SJN
St. Louis Downtown,US,67,CPS
St. Petersburg-Clearwater International,US,67,PIE
State,US,67,BDY
State,US,67,ESW
State,US,67,GOL
State,US,67,HES
State,US,67,NPT
State,US,67,SCB
State,US,67,VSF
Statesboro-Bulloch County Airport,US,67,TBR
Steamboat Springs,US,67,SBS
Stebbins,US,67,WBB
Steel Pier Hlpt,US,67,JSL
Stefan Field,US,67,OFK
Stellar Air Park,US,67,SLJ
Stephens County,US,67,BKD
Stevens Field,US,67,PGO
Stevens Point,US,67,STE
Stevens Village,US,67,SVS
Stewart International,US,67,SWF
Stinson Municipal,US,67,SSF
Stockton Metropolitan,US,67,SCK
Stolport,US,67,VLO
Stony River,US,67,SRV
Stouffers Heliport,US,67,KPD
Stroud,US,67,SUD
Stuart Island,US,67,SSW
Stuttgart Municipal,US,67,SGT
Suffolk County,US,67,FOK
Sugar Land Regional,US,67,SGR
Sullivan County International,US,67,MSV
Sulphur Springs,US,67,SLR
Summit,US,67,UMM
Sun River,US,67,SUO
Susanville,US,67,SVE
Sussex County,US,67,GED
Sweetwater,US,67,SWW
Sweetwater County,US,67,RKS
Sylvester,US,67,SYV
Syracuse Hancock International,US,67,SYR
Syracuse NY Rail,US,67,ZYQ
T. F. Green State,US,67,PVD
Tahneta Pass,US,67,HNE
Takotna,US,67,TCT
Taku SPB,US,67,TKL
Talkeetna,US,67,TKA
Talladega Municipal,US,67,ASN
Tallahassee Regional,US,67,TLH
Tamiami,US,67,TMB
Tampa International,US,67,TPA
Tanalian Point,US,67,TPO
Taos Regional,US,67,TSM
Tatalina AFS,US,67,TLJ
Tatitlek,US,67,TEK
Taylor,US,67,TWE
Taylor,US,67,TYZ
Technology Park,US,67,JAE
Ted Stevens Anchorage International,US,67,ANC
Telfair-Wheeler,US,67,MQW
Telida,US,67,TLF
Teller,US,67,TLA
Telluride Regional,US,67,TEX
Tenakee SPB,US,67,TKE
Terre Haute International,US,67,HUF
Terrebonne,US,67,HUM
Terrell Field,US,67,TRL
Test Range,US,67,XSD
Teterboro,US,67,TEB
Tetlin,US,67,TEH
Texarkana Regional-Webb Field,US,67,TXK
The City Heliport,US,67,JOR
The Florida Keys Marathon,US,67,MTH
The Hattiesburg-Bobby L. Chain Mun.,US,67,HBG
Thermal,US,67,TRM
Thief River Falls Regional,US,67,TVF
Thomas C Russell Fld,US,67,ALX
Thompson-Robbins,US,67,HEE
Thompsonfield,US,67,THM
Thorne Bay,US,67,KTB
Tin City Afs,US,67,TNC
Tinker AFB,US,67,TIK
Tipton AAF,US,67,FME
Toccoa RG Letourneau Field,US,67,TOC
Togiak Fish,US,67,GFB
Togiak Village,US,67,TOG
Tok,US,67,TKJ
Tokeen,US,67,TKI
Toksook Bay,US,67,OOK
Toledo,US,67,TDZ
Toledo Express,US,67,TOL
Tonopah Arpt,US,67,TPH
Topp Of Tampa,US,67,KYO
Torrance Airport,US,67,TOA
Tradewind,US,67,TDW
Transco Twr Galleria,US,67,JGQ
Travis AFB,US,67,SUU
Tremonton,US,67,TRT
Trent Lott International,US,67,PGL
Trenton Mercer Airport,US,67,TTN
Trenton Rail STN,US,67,ZTN
Tri County,US,67,LNR
Tri-Cities,US,67,PSC
Tri-Cities Regional,US,67,TRI
Tri-City,US,67,PPF
Tri-City,US,67,SBT
Tri-State Steuben County,US,67,ANQ
Tri-State/Milton Ferguson Field,US,67,HTS
Trona,US,67,TRH
Troutdale,US,67,TTD
Troy Municipal,US,67,TOI
Truckee-Tahoe,US,67,TKF
Truth Or Consequences Municipal,US,67,TCS
TSTC Waco Airport,US,67,CNW
Tuba City,US,67,TBC
Tucson International,US,67,TUS
Tucumcari Municipal,US,67,TCC
Tullahoma/William Northern Field,US,67,THA
Tulsa International,US,67,TUL
Tuluksak,US,67,TLT
Tunica Municipal,US,67,UTM
Tuntutuliak,US,67,WTL
Tununak,US,67,TNK
Tupelo Regional,US,67,TUP
Tweed-New Haven Regional,US,67,HVN
Twentynine Palms,US,67,TNP
Twin Hills,US,67,TWA
Two Harbors,US,67,TWH
Tyler Pounds Regional Airport,US,67,TYR
Tyndall Afb,US,67,PAM
Tyonek,US,67,TYE
Uganik,US,67,UGI
Ugashik,US,67,UGS
Ugashik Bay,US,67,UGB
Ukiah,US,67,UKI
Umiat,US,67,UMT
Umnak,US,67,UNS
Unalakleet,US,67,UNK
Union Station H/P,US,67,JLX
Universal City H/P,US,67,JUC
University Of Illinois Willard,US,67,CMI
University Park Airport,US,67,SCE
University-Oxford,US,67,UOX
Upolu Point,US,67,UPP
Upper Bucks,US,67,UKT
US Army Heliport,US,67,JLH
USAF Academy Airstrip,US,67,AFF
USAF Heliport,US,67,WWS
USN Heliport,US,67,NDV
Utica Nny Rail,US,67,ZUA
Vail Van Service,US,67,QBF
Valdez Pioneer Field,US,67,VDZ
Valdosta Regional,US,67,VLD
Valley International,US,67,HRL
Van De Graaf,US,67,TCL
Van Nuys,US,67,VNY
Van Service,US,67,QKB
Van Service,US,67,QKS
Van Service,US,67,QWP
Vance Afb,US,67,END
Vandalia,US,67,VLA
Vandenberg AFB,US,67,VBG
VanGalder Bus Termina,US,67,ZRK
Venetie,US,67,VEE
Venice Municipal,US,67,VNC
Ventura County Camarillo,US,67,OXR
Vermilion County,US,67,DNV
Vernal,US,67,VEL
Vero Beach Municipal,US,67,VRB
Versailles,US,67,VRS
Vicksburg Municipal,US,67,VKS
Vidalia Municipal,US,67,VDI
View Cove,US,67,VCB
Village SPB,US,67,KWP
Virgil I Grissom Muni,US,67,BFR
Virginia Highlands,US,67,VJI
Virginia Tech,US,67,BCB
Visalia Municipal,US,67,VIS
Volk Field,US,67,VOK
Vor,US,67,OTO
W T Piper Memorial,US,67,LHV
Waco Regional,US,67,ACT
Wahpeton,US,67,WAH
Waikoloa Airport,US,67,WKL
Wainwright,US,67,AIN
Waldron Island,US,67,WDN
Wales,US,67,WAA
Walker Field,US,67,GJT
Walla Walla,US,67,ALW
Wallops Flight Center,US,67,WAL
Walnut Ridge Regional,US,67,ARG
Walt Disney World,US,67,DWS
Walter J. Koladza Airport,US,67,GBR
Waltham,US,67,WLM
Ware,US,67,UWA
Ware County,US,67,AYS
Warm Spring Bay SPB,US,67,BNF
Warner Cntr Bus. Plaza,US,67,JWC
Warren AFB,US,67,FEW
Warren County,US,67,BWG
Warren County,US,67,RNC
Warren Field,US,67,OCW
Warroad International Memorial,US,67,RRT
Wash. County Regional,US,67,HGR
Washington County,US,67,WSG
Washington Dulles International,US,67,IAD
Wasilla,US,67,WWA
Waterbury-Oxford,US,67,OXC
Waterfall SPB,US,67,KWF
Waterfront SPB,US,67,WFB
Waterloo Regional,US,67,ALO
Watertown International,US,67,ART
Watertown Municipal,US,67,ATY
Waterville Robert Lafleur,US,67,WVL
Watsonville,US,67,WVI
Waukegan Regional,US,67,UGN
Waukesha County (Crites Field),US,67,UES
Wayne County,US,67,BJJ
Webb AFB,US,67,BGS
Weedon Field,US,67,EUF
Weide AAF,US,67,EDG
Weld County,US,67,GXY
Wendover,US,67,ENV
West 30th St Heliport,US,67,JRA
West Bend,US,67,ETB
West Houston,US,67,IWS
West Kavik,US,67,VKW
West Kuparuk,US,67,XPU
West Woodward,US,67,WWR
Westchase Hilton H/P,US,67,JWH
Westchester County,US,67,HPN
Westerly State,US,67,WST
Western Nebraska Regional,US,67,BFF
Westover ARB/Metropolitan,US,67,CEF
Westsound,US,67,WSX
Whale Pass,US,67,WWP
Wharton,US,67,WHT
Wheeler AFB,US,67,HHI
Wheeling Ohio Co,US,67,HLG
Whidbey Island NAS (Ault Field),US,67,NUW
White Mountain,US,67,WMO
White River,US,67,WTR
White River,US,67,LEB
White Sand Regional,US,67,ALM
Whiteman,US,67,WHP
Whiteman AFB,US,67,SZL
Whiteside County,US,67,SQI
Whiting Field NAS,US,67,NSE
Wichita Mid-Continent,US,67,ICT
Wicomico Regional,US,67,SBY
Wildman Lake,US,67,EWD
Wiley Post,US,67,PWA
Wiley Post/W.Rogers M,US,67,BRW
Wilgrove Air Park,US,67,QWG
Wilkes County,US,67,IKB
Wilkes-barre/scranton International,US,67,AVP
Wilkes-Barre/Wyoming Valley,US,67,WBW
Will Rogers World Airport,US,67,OKC
William J Fox,US,67,WJF
William P Hobby,US,67,HOU
William R Fairchild International,US,67,CLM
Williams Memorial,US,67,PTN
Williamsburg Rail,US,67,ZWB
Williamson County Regional,US,67,MWA
Williamsport Regional,US,67,IPT
Willmar,US,67,ILL
Willow,US,67,WOW
Willow Grove NAS,US,67,NXX
Willow Run,US,67,YIP
Wilmington International,US,67,ILM
Wilmington Rail,US,67,ZWI
Winder,US,67,WDR
Windom Municipal,US,67,MWM
Wings Field,US,67,BBX
Wink,US,67,INK
Winlock,US,67,TDO
Winnemucca,US,67,WMC
Winslow-Lindbergh,US,67,INW
Winston County,US,67,LMS
Winston Field,US,67,SNK
Wiscasset,US,67,ISS
Wise,US,67,LNP
Wiseman,US,67,WSM
Witham Field,US,67,SUA
Wittman Field,US,67,OSH
Wk Kellogg Regional,US,67,BTL
Wood River,US,67,WOD
Woodchopper,US,67,WOO
Woodlands,US,67,JWL
Woodward Fld,US,67,CDN
Worcester Regional,US,67,ORH
Worland Municipal,US,67,WRL
Worthington,US,67,OTG
Wrangell SPB,US,67,WRG
Wrench Creek,US,67,WRH
Wright AAF,US,67,LIY
Wright AFB,US,67,DWF
Wurtsmith AFB,US,67,OSC
Yakima Air Terminal,US,67,YKM
Yakutat,US,67,YAK
Yampa Valley,US,67,HDN
Yeager,US,67,CRW
Yelland,US,67,ELY
Yellowstone,US,67,WYS
Yellowstone Regional,US,67,COD
Yerington,US,67,EYR
York Airport,US,67,THV
Yosemite Ntl Park,US,67,OYS
Youngstown,US,67,YNG
Yreka,US,67,RKC
Yuba County,US,67,MYV
Yucca Flat,US,67,UCC
Yuma MCAS/Yuma International,US,67,YUM
Zachar Bay SPB,US,67,KZB
Zahns,US,67,AYZ
Zanesville,US,67,ZZV
Zephyrhills Municipal,US,67,ZPH
Zwara,US,67,WAX
Johnston Island,UM,5,JON
Sand Island Field,UM,5,MDY
Wake Island,UM,5,AWK
Antonio Nery Juarbe,PR,3,ARE
Antonio Rivera Rodriguez,PR,3,VQS
Culebra,PR,3,CPX
Diego Jimenez Torres,PR,3,FAJ
Dorado Beach,PR,3,DDP
Eugenio M De Hostos,PR,3,MAZ
Humacao Arpt,PR,3,HUC
Isla Grande,PR,3,SIG
Luis Munoz Marin International,PR,3,SJU
Mercedita,PR,3,PSE
Palmas Del Mar,PR,3,PPD
Rafael Hernández,PR,3,BQN
Roosevelt Roads Naval Station(No longer in operation),PR,3,NRR
Cyril E King Airport,VI,4,STT
Downtown Heliport,VI,4,JCD
Henry E Rohlsen,VI,4,STX
SPB,VI,4,SSB
SPB,VI,4,SPB
St John Island,VI,4,SJF
